TAIR_OBJECT_ID	NAME
2015030	AT1G22260.1
2015035	AT1G22240.1
2015040	AT1G22230.1
2015045	AT1G22220.1
2015050	AT1G22210.1
2015055	AT1G22200.1
2015060	AT1G22190.1
2015065	AT1G22180.1
2015157	AT1G63010.1
2015172	AT1G63200.1
2015177	AT1G63040.1
2015182	AT1G63110.1
2015187	AT1G63050.1
2015192	AT1G63120.1
2015202	AT1G63060.1
2015207	AT1G63130.1
2015212	AT1G63150.1
2015217	AT1G63070.1
2015222	AT1G63140.1
2015227	AT1G63080.1
2015232	AT1G63160.1
2015237	AT1G63090.1
2015242	AT1G63100.1
2015247	AT1G63170.1
2015252	AT1G63180.1
2015257	AT1G63190.1
2015276	AT1G58250.1
2015281	AT1G58260.1
2015317	AT1G47570.1
2015322	AT1G47700.1
2015327	AT1G47560.1
2015332	AT1G47680.1
2015337	AT1G47600.1
2015342	AT1G47660.1
2015347	AT1G47470.1
2015357	AT1G47520.1
2015362	AT1G47590.1
2015367	AT1G47530.1
2015377	AT1G47580.1
2015382	AT1G47670.1
2015387	AT1G47510.1
2015392	AT1G47640.1
2015397	AT1G47500.1
2015402	AT1G47490.1
2015407	AT1G47620.1
2015412	AT1G47480.1
2015417	AT1G47550.1
2015422	AT1G47610.1
2015432	AT1G47540.1
2015447	AT1G47650.1
2015452	AT1G47630.1
2015488	AT1G63000.1
2015493	AT1G62930.1
2015498	AT1G62940.1
2015503	AT1G62950.1
2015508	AT1G62960.1
2015513	AT1G62880.1
2015518	AT1G62900.1
2015523	AT1G62860.1
2015528	AT1G62970.1
2015533	AT1G62870.1
2015538	AT1G62980.1
2015543	AT1G62890.1
2015548	AT1G62910.1
2015553	AT1G62990.1
2015558	AT1G62920.1
2015595	AT1G16800.1
2015610	AT1G16790.1
2015625	AT1G16780.1
2015635	AT1G16700.1
2015640	AT1G16770.1
2015695	AT1G31050.1
2015700	AT1G30990.1
2015705	AT1G30880.1
2015710	AT1G31000.1
2015715	AT1G30890.1
2015720	AT1G31010.1
2015725	AT1G30900.1
2015730	AT1G30930.1
2015735	AT1G31020.1
2015740	AT1G30940.1
2015745	AT1G30910.1
2015750	AT1G31030.1
2015755	AT1G30920.1
2015760	AT1G31040.1
2015765	AT1G30950.1
2015770	AT1G30960.1
2015775	AT1G30970.1
2015790	AT1G31070.1
2015831	AT1G50680.1
2015838	AT1G50690.1
2015845	AT1G50700.1
2015856	AT1G50710.1
2015898	AT1G27270.1
2015903	AT1G27390.1
2015908	AT1G27470.1
2015913	AT1G27310.1
2015918	AT1G27280.1
2015923	AT1G27480.1
2015928	AT1G27400.1
2015933	AT1G27490.1
2015938	AT1G27410.1
2015943	AT1G27290.1
2015953	AT1G27300.1
2015958	AT1G27500.1
2015963	AT1G27320.1
2015968	AT1G27330.1
2015973	AT1G27340.1
2015978	AT1G27420.1
2015983	AT1G27350.1
2015988	AT1G27430.1
2015993	AT1G27260.1
2015998	AT1G27360.1
2016003	AT1G27440.1
2016008	AT1G27380.1
2016013	AT1G27370.1
2016018	AT1G27450.1
2016028	AT1G27460.1
2016038	AT1G71970.1
2016043	AT1G71980.1
2016048	AT1G71930.1
2016053	AT1G71990.1
2016058	AT1G71940.1
2016068	AT1G71880.1
2016073	AT1G71890.1
2016078	AT1G71950.1
2016083	AT1G71900.1
2016088	AT1G71960.1
2016093	AT1G71910.1
2016098	AT1G71920.1
2016108	AT1G70410.1
2016113	AT1G70270.1
2016118	AT1G70330.1
2016123	AT1G70420.1
2016128	AT1G70310.1
2016133	AT1G70400.1
2016138	AT1G70300.1
2016143	AT1G70390.1
2016148	AT1G70380.1
2016158	AT1G70440.1
2016163	AT1G70430.1
2016168	AT1G70360.1
2016173	AT1G70320.1
2016178	AT1G70290.1
2016183	AT1G70350.1
2016188	AT1G70280.1
2016193	AT1G70370.1
2016198	AT1G70340.1
2016218	AT1G80220.1
2016228	AT1G80130.1
2016233	AT1G80030.1
2016238	AT1G80140.1
2016243	AT1G80060.1
2016248	AT1G80150.1
2016253	AT1G80160.1
2016263	AT1G80180.1
2016273	AT1G80190.1
2016278	AT1G80210.1
2016283	AT1G80230.1
2016288	AT1G80070.1
2016293	AT1G80090.1
2016298	AT1G80120.1
2016303	AT1G80040.1
2016308	AT1G80050.1
2016313	AT1G80170.1
2016318	AT1G80080.1
2016323	AT1G80240.1
2016328	AT1G80200.1
2016338	AT1G80100.1
2016348	AT1G80110.1
2016371	AT1G19380.1
2016376	AT1G19390.1
2016381	AT1G19400.1
2016386	AT1G19410.1
2016391	AT1G19430.1
2016396	AT1G19440.1
2016401	AT1G19520.1
2016406	AT1G19450.1
2016411	AT1G19460.1
2016416	AT1G19510.1
2016421	AT1G19490.1
2016431	AT1G19300.1
2016436	AT1G19310.1
2016441	AT1G19320.1
2016446	AT1G19470.1
2016451	AT1G19330.1
2016456	AT1G19480.1
2016461	AT1G19340.1
2016466	AT1G19500.1
2016471	AT1G19350.1
2016476	AT1G19530.1
2016481	AT1G19540.1
2016486	AT1G19360.1
2016491	AT1G19550.1
2016496	AT1G19370.1
2016584	AT1G58380.1
2016589	AT1G58270.1
2016599	AT1G58360.1
2016604	AT1G58290.1
2016609	AT1G58350.1
2016614	AT1G58340.1
2016619	AT1G58330.1
2016624	AT1G58320.1
2016629	AT1G58310.1
2016634	AT1G58300.1
2016639	AT1G58280.1
2016750	AT1G42250.1
2016755	AT1G42080.1
2016760	AT1G42150.1
2016765	AT1G42220.1
2016770	AT1G42110.1
2016775	AT1G42200.1
2016780	AT1G42140.1
2016785	AT1G42190.1
2017526	AT1G51830.1
2017531	AT1G51730.1
2017541	AT1G51720.1
2017546	AT1G51620.1
2017551	AT1G51710.1
2017556	AT1G51800.1
2017566	AT1G51700.1
2017571	AT1G51790.1
2017576	AT1G51780.1
2017586	AT1G51690.1
2017591	AT1G51770.1
2017601	AT1G51680.1
2017606	AT1G51760.1
2017616	AT1G51670.1
2017621	AT1G51750.1
2017631	AT1G51740.1
2017636	AT1G51560.1
2017641	AT1G51640.1
2017651	AT1G51630.1
2017656	AT1G51650.1
2017661	AT1G51660.1
2017688	AT1G22900.1
2017693	AT1G22890.1
2017698	AT1G23010.1
2017703	AT1G22880.1
2017708	AT1G23000.1
2017713	AT1G22860.1
2017718	AT1G23030.1
2017723	AT1G22980.1
2017728	AT1G22840.1
2017733	AT1G22940.1
2017738	AT1G22970.1
2017748	AT1G22930.1
2017753	AT1G22960.1
2017758	AT1G22990.1
2017763	AT1G22920.1
2017768	AT1G22850.1
2017773	AT1G22950.1
2017778	AT1G22910.1
2017783	AT1G22870.1
2017788	AT1G23020.1
2017808	AT1G79880.1
2017823	AT1G79870.1
2017828	AT1G79700.1
2017843	AT1G79860.1
2017848	AT1G79850.1
2017858	AT1G79920.1
2017868	AT1G79910.1
2017873	AT1G79840.1
2017883	AT1G79900.1
2017888	AT1G79830.1
2017893	AT1G79890.1
2017922	AT1G16670.1
2017927	AT1G16650.1
2017937	AT1G16630.1
2017942	AT1G16540.1
2017947	AT1G16610.1
2017952	AT1G16640.1
2017957	AT1G16590.1
2017962	AT1G16570.1
2017967	AT1G16560.1
2017972	AT1G16680.1
2017977	AT1G16690.1
2017996	AT1G62160.1
2018001	AT1G62170.1
2018006	AT1G62240.1
2018011	AT1G62090.1
2018016	AT1G62270.1
2018021	AT1G62190.1
2018026	AT1G62280.1
2018031	AT1G62200.1
2018036	AT1G62290.1
2018041	AT1G62110.1
2018046	AT1G62210.1
2018051	AT1G62300.1
2018056	AT1G62120.1
2018061	AT1G62150.1
2018066	AT1G62220.1
2018071	AT1G62080.1
2018076	AT1G62060.1
2018081	AT1G62250.1
2018091	AT1G62260.1
2018096	AT1G62180.1
2018101	AT1G62130.1
2018106	AT1G62070.1
2018123	AT1G52280.1
2018128	AT1G52270.1
2018133	AT1G52260.1
2018138	AT1G52430.1
2018148	AT1G52340.1
2018153	AT1G52330.1
2018163	AT1G52410.1
2018168	AT1G52240.1
2018173	AT1G52320.1
2018178	AT1G52400.1
2018183	AT1G52300.1
2018188	AT1G52310.1
2018193	AT1G52390.1
2018198	AT1G52360.1
2018203	AT1G52380.1
2018208	AT1G52290.1
2018213	AT1G52370.1
2018238	AT1G04420.1
2018243	AT1G04410.1
2018248	AT1G04330.1
2018253	AT1G04400.1
2018258	AT1G04310.1
2018263	AT1G04390.1
2018268	AT1G04440.1
2018273	AT1G04380.1
2018278	AT1G04300.1
2018288	AT1G04370.1
2018293	AT1G04290.1
2018298	AT1G04490.1
2018303	AT1G04280.1
2018308	AT1G04480.1
2018313	AT1G04520.1
2018318	AT1G04510.1
2018323	AT1G04270.1
2018328	AT1G04430.1
2018333	AT1G04360.1
2018338	AT1G04470.1
2018343	AT1G04500.1
2018348	AT1G04350.1
2018358	AT1G04260.1
2018363	AT1G04340.1
2018368	AT1G04450.1
2018373	AT1G04250.1
2018378	AT1G04240.1
2018391	AT1G75420.1
2018397	AT1G75410.1
2018403	AT1G75400.1
2018410	AT1G75390.1
2018415	AT1G75370.1
2018421	AT1G75380.1
2018426	AT1G75460.1
2018431	AT1G75360.1
2018436	AT1G75450.1
2018441	AT1G75350.1
2018446	AT1G75440.1
2018451	AT1G75340.1
2018456	AT1G75430.1
2018466	AT1G75330.1
2018485	AT1G65720.1
2018490	AT1G65730.1
2018500	AT1G65740.1
2018505	AT1G65800.1
2018525	AT1G65770.1
2018530	AT1G65690.1
2018535	AT1G65780.1
2018540	AT1G65760.1
2018545	AT1G65790.1
2018550	AT1G65700.1
2018555	AT1G65710.1
2018560	AT1G65810.1
2018565	AT1G65820.1
2018570	AT1G65840.1
2018599	AT1G43290.1
2018604	AT1G43170.1
2018609	AT1G43300.1
2018614	AT1G43230.1
2018624	AT1G43240.1
2018629	AT1G43190.1
2018634	AT1G43160.1
2018644	AT1G43140.1
2018649	AT1G43310.1
2018654	AT1G43260.1
2018659	AT1G43200.1
2018667	AT1G28690.1
2018672	AT1G28570.1
2018677	AT1G28680.1
2018687	AT1G28700.1
2018692	AT1G28670.1
2018702	AT1G28660.1
2018707	AT1G28640.1
2018717	AT1G28650.1
2018722	AT1G28630.1
2018732	AT1G28610.1
2018737	AT1G28520.1
2018742	AT1G28590.1
2018747	AT1G28760.1
2018752	AT1G28600.1
2018757	AT1G28580.1
2018782	AT1G28710.1
2019069	AT1G74720.1
2019074	AT1G74560.1
2019079	AT1G74370.1
2019084	AT1G74580.1
2019089	AT1G74380.1
2019094	AT1G74590.1
2019099	AT1G74390.1
2019104	AT1G74400.1
2019109	AT1G74410.1
2019119	AT1G74420.1
2019124	AT1G74430.1
2019129	AT1G74600.1
2019134	AT1G74440.1
2019144	AT1G74450.1
2019149	AT1G74620.1
2019154	AT1G74460.1
2019159	AT1G74630.1
2019164	AT1G74470.1
2019169	AT1G74640.1
2019174	AT1G74480.1
2019179	AT1G74490.1
2019184	AT1G74650.1
2019189	AT1G74660.1
2019194	AT1G74670.1
2019209	AT1G74500.1
2019214	AT1G74510.1
2019224	AT1G74520.1
2019229	AT1G74530.1
2019239	AT1G74540.1
2019249	AT1G74550.1
2019254	AT1G74360.1
2019276	AT1G29840.1
2019281	AT1G29830.1
2019286	AT1G29910.1
2019291	AT1G29820.1
2019296	AT1G29810.1
2019301	AT1G29900.1
2019306	AT1G29890.1
2019311	AT1G29790.1
2019321	AT1G29930.1
2019326	AT1G29880.1
2019331	AT1G29770.1
2019336	AT1G29720.1
2019341	AT1G29870.1
2019346	AT1G29760.1
2019351	AT1G29780.1
2019356	AT1G29960.1
2019361	AT1G29800.1
2019366	AT1G29740.1
2019371	AT1G29920.1
2019376	AT1G29850.1
2019381	AT1G29860.1
2019403	AT1G64630.1
2019408	AT1G64550.1
2019413	AT1G64640.1
2019418	AT1G64460.1
2019423	AT1G64530.1
2019428	AT1G64650.1
2019433	AT1G64570.1
2019438	AT1G64480.1
2019443	AT1G64560.1
2019448	AT1G64660.1
2019453	AT1G64580.1
2019463	AT1G64670.1
2019468	AT1G64490.1
2019473	AT1G64590.1
2019478	AT1G64500.1
2019483	AT1G64600.1
2019488	AT1G64510.1
2019493	AT1G64610.1
2019498	AT1G64620.1
2019503	AT1G64520.1
2019508	AT1G64540.1
2019518	AT1G67330.1
2019523	AT1G67240.1
2019528	AT1G67230.1
2019533	AT1G67310.1
2019538	AT1G67320.1
2019543	AT1G67400.1
2019553	AT1G67300.1
2019558	AT1G67390.1
2019563	AT1G67290.1
2019568	AT1G67370.1
2019573	AT1G67280.1
2019578	AT1G67360.1
2019583	AT1G67270.1
2019588	AT1G67350.1
2019593	AT1G67260.1
2019598	AT1G67250.1
2019603	AT1G67340.1
2019611	AT1G74320.1
2019616	AT1G74280.1
2019621	AT1G74230.1
2019626	AT1G74270.1
2019631	AT1G74220.1
2019636	AT1G74260.1
2019641	AT1G74210.1
2019646	AT1G74250.1
2019651	AT1G74200.1
2019656	AT1G74240.1
2019666	AT1G74310.1
2019671	AT1G74300.1
2019676	AT1G74290.1
2019702	AT1G66960.1
2019707	AT1G66980.1
2019712	AT1G67000.1
2019717	AT1G67080.1
2019722	AT1G67030.1
2019727	AT1G67040.1
2019732	AT1G67050.1
2019737	AT1G66970.1
2019742	AT1G67060.1
2019747	AT1G67070.1
2019752	AT1G67020.1
2019778	AT1G36910.1
2019798	AT1G36920.1
2019832	AT1G79580.1
2019837	AT1G79600.1
2019842	AT1G79680.1
2019847	AT1G79690.1
2019852	AT1G79610.1
2019857	AT1G79590.1
2019862	AT1G79620.1
2019867	AT1G79630.1
2019877	AT1G79640.1
2019882	AT1G79650.1
2019887	AT1G79660.1
2019892	AT1G79670.1
2019927	AT1G10660.1
2019937	AT1G10620.1
2019942	AT1G10670.1
2019947	AT1G10630.1
2019957	AT1G10680.1
2019962	AT1G10640.1
2019982	AT1G10650.1
2020012	AT1G54300.1
2020017	AT1G54320.1
2020022	AT1G54530.1
2020027	AT1G54380.1
2020032	AT1G54400.1
2020037	AT1G54280.1
2020042	AT1G54450.1
2020047	AT1G54460.1
2020052	AT1G54310.1
2020057	AT1G54470.1
2020062	AT1G54390.1
2020067	AT1G54370.1
2020072	AT1G54490.1
2020077	AT1G54270.1
2020082	AT1G54500.1
2020087	AT1G54290.1
2020097	AT1G54210.1
2020102	AT1G54420.1
2020107	AT1G54430.1
2020112	AT1G54440.1
2020117	AT1G54230.1
2020122	AT1G54330.1
2020127	AT1G54340.1
2020137	AT1G54350.1
2020142	AT1G54360.1
2020147	AT1G54510.1
2020152	AT1G54200.1
2020157	AT1G54520.1
2020162	AT1G54540.1
2020167	AT1G54550.1
2020172	AT1G54220.1
2020177	AT1G54410.1
2020182	AT1G54240.1
2020187	AT1G54250.1
2020192	AT1G54260.1
2020209	AT1G04090.1
2020214	AT1G04220.1
2020219	AT1G04210.1
2020224	AT1G04130.1
2020229	AT1G04200.1
2020234	AT1G04120.1
2020239	AT1G04190.1
2020244	AT1G04110.1
2020249	AT1G04180.1
2020254	AT1G04100.1
2020259	AT1G04170.1
2020269	AT1G04160.1
2020279	AT1G04150.1
2020284	AT1G04140.1
2020296	AT1G17200.1
2020301	AT1G17190.1
2020311	AT1G17180.1
2020321	AT1G17170.1
2020336	AT1G17160.1
2020341	AT1G17140.1
2020351	AT1G17150.1
2020356	AT1G16980.1
2020366	AT1G17130.1
2020371	AT1G17260.1
2020381	AT1G17250.1
2020386	AT1G17120.1
2020391	AT1G17280.1
2020401	AT1G17240.1
2020411	AT1G17110.1
2020416	AT1G17230.1
2020426	AT1G17220.1
2020431	AT1G17270.1
2020436	AT1G17210.1
2020446	AT1G55750.1
2020451	AT1G55740.1
2020456	AT1G55610.1
2020461	AT1G55730.1
2020466	AT1G55600.1
2020471	AT1G55710.1
2020476	AT1G55590.1
2020481	AT1G55700.1
2020491	AT1G55690.1
2020496	AT1G55720.1
2020501	AT1G55670.1
2020506	AT1G55770.1
2020511	AT1G55680.1
2020516	AT1G55650.1
2020521	AT1G55760.1
2020526	AT1G55630.1
2020531	AT1G55640.1
2020536	AT1G55660.1
2020541	AT1G55620.1
2020547	AT1G70170.1
2020552	AT1G70160.1
2020557	AT1G69990.1
2020562	AT1G70060.1
2020567	AT1G70140.1
2020572	AT1G70070.1
2020577	AT1G70150.1
2020582	AT1G70250.1
2020587	AT1G70040.1
2020592	AT1G70130.1
2020602	AT1G70030.1
2020607	AT1G70110.1
2020617	AT1G70020.1
2020622	AT1G70100.1
2020627	AT1G70230.1
2020632	AT1G70010.1
2020637	AT1G70090.1
2020642	AT1G70180.1
2020647	AT1G70220.1
2020652	AT1G70000.1
2020657	AT1G70080.1
2020662	AT1G70210.1
2020667	AT1G70200.1
2020672	AT1G69980.1
2020677	AT1G70190.1
2020682	AT1G69970.1
2020687	AT1G70260.1
2020692	AT1G70120.1
2020702	AT1G03540.1
2020707	AT1G03740.1
2020712	AT1G03530.1
2020717	AT1G03650.1
2020727	AT1G03730.1
2020732	AT1G03440.1
2020737	AT1G03630.1
2020742	AT1G03710.1
2020747	AT1G03520.1
2020752	AT1G03620.1
2020757	AT1G03420.1
2020762	AT1G03510.1
2020767	AT1G03610.1
2020772	AT1G03700.1
2020777	AT1G03720.1
2020787	AT1G03600.1
2020797	AT1G03410.1
2020802	AT1G03490.1
2020807	AT1G03560.1
2020817	AT1G03400.1
2020827	AT1G03550.1
2020832	AT1G03670.1
2020837	AT1G03390.1
2020842	AT1G03470.1
2020847	AT1G03660.1
2020852	AT1G03380.1
2020862	AT1G03590.1
2020867	AT1G03430.1
2020888	AT1G48170.1
2020894	AT1G48160.1
2023740	AT1G48150.1
2023751	AT1G48220.1
2023761	AT1G48140.1
2023766	AT1G48210.1
2023771	AT1G48130.1
2023776	AT1G48200.1
2023786	AT1G48190.1
2023791	AT1G48120.1
2023801	AT1G48180.1
2023806	AT1G48110.1
2023816	AT1G48100.1
2023841	AT1G13700.1
2023847	AT1G13710.1
2023853	AT1G13730.1
2023859	AT1G13740.1
2023864	AT1G13640.1
2023869	AT1G13750.1
2023874	AT1G13650.1
2023879	AT1G13760.1
2023884	AT1G13770.1
2023891	AT1G13670.1
2023897	AT1G13680.1
2023902	AT1G13690.1
2023920	AT1G34700.1
2023926	AT1G34660.1
2023931	AT1G34650.1
2023936	AT1G34730.1
2023943	AT1G34720.1
2023950	AT1G34670.1
2023957	AT1G34710.1
2023985	AT1G24480.1
2023990	AT1G24390.1
2023995	AT1G24470.1
2024000	AT1G24380.1
2024005	AT1G24370.1
2024010	AT1G24450.1
2024020	AT1G24360.1
2024025	AT1G24440.1
2024030	AT1G24530.1
2024035	AT1G24430.1
2024040	AT1G24520.1
2024045	AT1G24620.1
2024050	AT1G24510.1
2024060	AT1G24420.1
2024065	AT1G24610.1
2024070	AT1G24400.1
2024075	AT1G24590.1
2024080	AT1G24560.1
2024085	AT1G24540.1
2024101	AT1G04040.1
2024106	AT1G03950.1
2024111	AT1G03790.1
2024116	AT1G04010.1
2024121	AT1G03870.1
2024126	AT1G03940.1
2024131	AT1G03780.1
2024136	AT1G04000.1
2024141	AT1G03860.1
2024146	AT1G03930.1
2024151	AT1G03770.1
2024156	AT1G03990.1
2024161	AT1G03850.1
2024166	AT1G03920.1
2024171	AT1G03980.1
2024176	AT1G04030.1
2024181	AT1G03910.1
2024187	AT1G03760.1
2024192	AT1G03840.1
2024197	AT1G03750.1
2024202	AT1G03830.1
2024207	AT1G03900.1
2024213	AT1G03820.1
2024218	AT1G03890.1
2024223	AT1G03970.1
2024228	AT1G04050.1
2024233	AT1G03880.1
2024238	AT1G03810.1
2024243	AT1G04020.1
2024248	AT1G03800.1
2024253	AT1G03960.1
2024265	AT1G09710.1
2024270	AT1G09720.1
2024275	AT1G09630.1
2024280	AT1G09730.1
2024285	AT1G09810.1
2024290	AT1G09740.1
2024295	AT1G09900.1
2024300	AT1G09820.1
2024305	AT1G09750.1
2024310	AT1G09640.1
2024315	AT1G09760.1
2024320	AT1G09830.1
2024325	AT1G09660.1
2024330	AT1G09910.1
2024335	AT1G09770.1
2024340	AT1G09840.1
2024350	AT1G09920.1
2024356	AT1G09780.1
2024361	AT1G09850.1
2024366	AT1G09680.1
2024371	AT1G09930.1
2024376	AT1G09790.1
2024381	AT1G09860.1
2024386	AT1G09690.1
2024391	AT1G09940.1
2024396	AT1G09800.1
2024401	AT1G09870.1
2024406	AT1G09700.1
2024411	AT1G09950.1
2024416	AT1G09880.1
2024421	AT1G09960.1
2024426	AT1G09890.1
2024431	AT1G09970.1
2024436	AT1G09650.1
2024506	AT1G64040.1
2024511	AT1G64130.1
2024516	AT1G64210.1
2024521	AT1G64110.1
2024526	AT1G64200.1
2024531	AT1G64030.1
2024536	AT1G64100.1
2024541	AT1G64190.1
2024546	AT1G64240.1
2024551	AT1G64020.1
2024556	AT1G64090.1
2024562	AT1G64010.1
2024567	AT1G64180.1
2024572	AT1G64080.1
2024577	AT1G64170.1
2024582	AT1G64000.1
2024587	AT1G64070.1
2024592	AT1G64160.1
2024597	AT1G63990.1
2024602	AT1G64060.1
2024607	AT1G63980.1
2024612	AT1G64050.1
2024617	AT1G63970.1
2024622	AT1G64220.1
2024627	AT1G64150.1
2024632	AT1G64250.1
2024637	AT1G64140.1
2024642	AT1G64230.1
2024654	AT1G02890.1
2024659	AT1G02880.1
2024664	AT1G02870.1
2024674	AT1G02860.1
2024684	AT1G02850.1
2024689	AT1G02930.1
2024699	AT1G02920.1
2024709	AT1G02990.1
2024714	AT1G02830.1
2024719	AT1G02910.1
2024729	AT1G02900.1
2024734	AT1G02820.1
2024739	AT1G02720.1
2024749	AT1G02810.1
2024754	AT1G02980.1
2024759	AT1G02960.1
2024764	AT1G02950.1
2024769	AT1G02840.1
2024774	AT1G02940.1
2024779	AT1G02970.1
2024806	AT1G53770.1
2024816	AT1G53670.1
2024826	AT1G53660.1
2024836	AT1G53730.1
2024851	AT1G53720.1
2024856	AT1G53680.1
2024866	AT1G53710.1
2024891	AT1G53700.1
2024906	AT1G53690.1
2024926	AT1G53470.1
2024946	AT1G07620.1
2024951	AT1G07590.1
2024956	AT1G07500.1
2024961	AT1G07570.1
2024966	AT1G07490.1
2024971	AT1G07560.1
2024976	AT1G07480.1
2024981	AT1G07420.1
2024986	AT1G07550.1
2024991	AT1G07410.1
2024996	AT1G07400.1
2025001	AT1G07310.1
2025006	AT1G07540.1
2025011	AT1G07390.1
2025016	AT1G07300.1
2025021	AT1G07530.1
2025026	AT1G07470.1
2025031	AT1G07520.1
2025036	AT1G07460.1
2025041	AT1G07380.1
2025046	AT1G07290.1
2025051	AT1G07510.1
2025056	AT1G07450.1
2025061	AT1G07370.1
2025066	AT1G07280.1
2025071	AT1G07440.1
2025076	AT1G07360.1
2025086	AT1G07430.1
2025091	AT1G07350.1
2025101	AT1G07340.1
2025106	AT1G07320.1
2025111	AT1G07330.1
2025120	AT1G75240.1
2025126	AT1G75230.1
2025131	AT1G75220.1
2025136	AT1G75150.1
2025141	AT1G75210.1
2025151	AT1G75200.1
2025156	AT1G75140.1
2025161	AT1G75270.1
2025166	AT1G75300.1
2025171	AT1G75260.1
2025176	AT1G75190.1
2025181	AT1G75250.1
2025186	AT1G75180.1
2025191	AT1G75280.1
2025196	AT1G75290.1
2025201	AT1G75170.1
2025206	AT1G75160.1
2025221	AT1G77000.1
2025226	AT1G77030.1
2025231	AT1G76940.1
2025241	AT1G77010.1
2025246	AT1G76920.1
2025251	AT1G77020.1
2025261	AT1G76930.1
2025271	AT1G77060.1
2025276	AT1G76950.1
2025286	AT1G76960.1
2025291	AT1G77090.1
2025296	AT1G76970.1
2025301	AT1G77100.1
2025306	AT1G76980.1
2025311	AT1G77110.1
2025316	AT1G76990.1
2025321	AT1G76910.1
2025335	AT1G01460.1
2025340	AT1G01560.1
2025345	AT1G01470.1
2025350	AT1G01580.1
2025355	AT1G01450.1
2025360	AT1G01480.1
2025365	AT1G01590.1
2025370	AT1G01600.1
2025375	AT1G01510.1
2025380	AT1G01610.1
2025385	AT1G01530.1
2025390	AT1G01620.1
2025395	AT1G01540.1
2025400	AT1G01500.1
2025405	AT1G01550.1
2025410	AT1G01520.1
2025415	AT1G01570.1
2025420	AT1G01490.1
2025441	AT1G01970.1
2025446	AT1G01880.1
2025451	AT1G01980.1
2025456	AT1G01900.1
2025461	AT1G01990.1
2025466	AT1G01910.1
2025471	AT1G02000.1
2025476	AT1G01920.1
2025486	AT1G01930.1
2025491	AT1G01940.1
2025496	AT1G01950.1
2025501	AT1G01960.1
2025509	AT1G08550.1
2025514	AT1G08720.1
2025519	AT1G08650.1
2025524	AT1G08580.1
2025529	AT1G08790.1
2025534	AT1G08730.1
2025539	AT1G08660.1
2025544	AT1G08590.1
2025549	AT1G21040.1
2025554	AT1G08670.1
2025559	AT1G08600.1
2025564	AT1G08810.1
2025569	AT1G08740.1
2025574	AT1G08680.1
2025579	AT1G08610.1
2025584	AT1G08820.1
2025589	AT1G08750.1
2025594	AT1G08830.1
2025604	AT1G08760.1
2025614	AT1G08770.1
2025619	AT1G08560.1
2025624	AT1G08570.1
2025634	AT1G08620.1
2025639	AT1G08700.1
2025644	AT1G08630.1
2025654	AT1G08780.1
2025659	AT1G08640.1
2025664	AT1G08710.1
2025676	AT1G80830.1
2025681	AT1G80700.1
2025686	AT1G80840.1
2025691	AT1G80780.1
2025696	AT1G80850.1
2025701	AT1G80800.1
2025706	AT1G80860.1
2025711	AT1G80810.1
2025716	AT1G80970.1
2025721	AT1G80990.1
2025726	AT1G80660.1
2025731	AT1G80670.1
2025736	AT1G80680.1
2025741	AT1G80870.1
2025746	AT1G80880.1
2025751	AT1G80690.1
2025756	AT1G80890.1
2025761	AT1G80710.1
2025766	AT1G80900.1
2025771	AT1G80720.1
2025776	AT1G80730.1
2025781	AT1G80910.1
2025786	AT1G80740.1
2025791	AT1G80920.1
2025796	AT1G80930.1
2025801	AT1G80940.1
2025806	AT1G80950.1
2025811	AT1G80960.1
2025816	AT1G80750.1
2025821	AT1G80760.1
2025826	AT1G80770.1
2025831	AT1G80820.1
2025836	AT1G80980.1
2025849	AT1G60860.1
2025854	AT1G60850.1
2025864	AT1G60810.1
2025880	AT1G59790.1
2025885	AT1G59740.1
2025895	AT1G59840.1
2025905	AT1G59850.1
2025910	AT1G59940.1
2025915	AT1G59780.1
2025920	AT1G59860.1
2025925	AT1G59950.1
2025930	AT1G59870.1
2025935	AT1G59960.1
2025940	AT1G59800.1
2025950	AT1G59810.1
2025955	AT1G59890.1
2025960	AT1G59820.1
2025965	AT1G59900.1
2025970	AT1G59730.1
2025975	AT1G59830.1
2025980	AT1G59910.1
2025985	AT1G59920.1
2025990	AT1G59750.1
2025995	AT1G59930.1
2026000	AT1G59760.1
2026005	AT1G59770.1
2026020	AT1G51080.1
2026026	AT1G51070.1
2026031	AT1G51060.1
2026036	AT1G51140.1
2026041	AT1G51090.1
2026046	AT1G51130.1
2026051	AT1G51110.1
2026057	AT1G51120.1
2026062	AT1G51040.1
2026067	AT1G51100.1
2026072	AT1G51030.1
2026096	AT1G34210.1
2026102	AT1G34270.1
2026108	AT1G34260.1
2026118	AT1G34240.1
2026129	AT1G34350.1
2026134	AT1G34320.1
2026144	AT1G34310.1
2026149	AT1G34220.1
2026154	AT1G34300.1
2026159	AT1G34290.1
2026171	AT1G62720.1
2026181	AT1G62730.1
2026186	AT1G62830.1
2026191	AT1G62670.1
2026196	AT1G62740.1
2026201	AT1G62840.1
2026206	AT1G62680.1
2026211	AT1G62750.1
2026221	AT1G62690.1
2026231	AT1G62700.1
2026236	AT1G62770.1
2026241	AT1G62710.1
2026246	AT1G62780.1
2026251	AT1G62820.1
2026256	AT1G62790.1
2026261	AT1G62800.1
2026266	AT1G62810.1
2026275	AT1G71110.1
2026280	AT1G71190.1
2026285	AT1G71120.1
2026295	AT1G71100.1
